,PARTNER NAME,COUNTRY,WEEK,DEPARTMENT,ITEM CODE(16 DIGITS),CLASSNAME,SEASON,STYLE NAME,COLOUR NAME,DESCRIPTION,ORIGINAL RRP,SALES VALUE LAST WEEK LOCAL,SALES UNITS LAST WEEK,STORE STOCK UNITS
958,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0086503940118393,DL DS-FLAT,SS23,NICE,310PEWTER,EID FLAT DOUBLE TRIM SLID,1232000.0,0.0,0.0,11.0
959,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940291625,DL OC-HIGHFASHION,SS23,CONQUER,737ECRU,EID HEATSEAL POINTED MULE,516000.0,0.0,0.0,4.0
960,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940324277,DL OC-HIGHFASHION,SS23,CONQUER,737ECRU,EID HEATSEAL POINTED MULE,1032000.0,0.0,0.0,8.0
961,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940291625,DL OC-HIGHFASHION,SS23,CONQUER,737ECRU,EID HEATSEAL POINTED MULE,387000.0,0.0,0.0,3.0
962,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940324277,DL OC-HIGHFASHION,SS23,CONQUER,737ECRU,EID HEATSEAL POINTED MULE,1419000.0,0.0,0.0,11.0
963,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940338232,DL OC-HIGHFASHION,SS23,CONQUER,278GREEN,EID HEATSEAL POINTED MULE,1677000.0,0.0,0.0,13.0
964,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940324277,DL OC-HIGHFASHION,SS23,CONQUER,737ECRU,EID HEATSEAL POINTED MULE,2064000.0,0.0,0.0,16.0
965,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940338232,DL OC-HIGHFASHION,SS23,CONQUER,278GREEN,EID HEATSEAL POINTED MULE,645000.0,0.0,0.0,5.0
966,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940324277,DL OC-HIGHFASHION,SS23,CONQUER,278GREEN,EID HEATSEAL POINTED MULE,516000.0,0.0,0.0,4.0
967,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940324277,DL OC-HIGHFASHION,SS23,CONQUER,278GREEN,EID HEATSEAL POINTED MULE,1548000.0,0.0,0.0,12.0
968,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940338232,DL OC-HIGHFASHION,SS23,CONQUER,278GREEN,EID HEATSEAL POINTED MULE,2064000.0,0.0,0.0,16.0
969,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940324277,DL OC-HIGHFASHION,SS23,CONQUER,278GREEN,EID HEATSEAL POINTED MULE,645000.0,0.0,0.0,5.0
970,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940291625,DL OC-HIGHFASHION,SS23,CONQUER,737ECRU,EID HEATSEAL POINTED MULE,1290000.0,0.0,0.0,10.0
971,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029028,DL DS-OCCASION,SS23,MIGHT,646NUDE,EID JEWELED HEEL SANDAL,1395000.0,0.0,0.0,9.0
972,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029628,DL DS-OCCASION,SS23,MIGHT,646NUDE,EID JEWELED HEEL SANDAL,1705000.0,0.0,0.0,11.0
973,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029628,DL DS-OCCASION,SS23,MIGHT,646NUDE,EID JEWELED HEEL SANDAL,1395000.0,0.0,0.0,9.0
974,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029628,DL DS-OCCASION,SS23,MIGHT,646NUDE,EID JEWELED HEEL SANDAL,930000.0,0.0,0.0,6.0
975,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029690,DL DS-OCCASION,SS23,MIGHT,232PINK,EID JEWELED HEEL SANDAL,1240000.0,0.0,0.0,8.0
976,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029690,DL DS-OCCASION,SS23,MIGHT,232PINK,EID JEWELED HEEL SANDAL,930000.0,0.0,0.0,6.0
977,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029690,DL DS-OCCASION,SS23,MIGHT,232PINK,EID JEWELED HEEL SANDAL,620000.0,0.0,0.0,4.0
978,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029628,DL DS-OCCASION,SS23,MIGHT,232PINK,EID JEWELED HEEL SANDAL,155000.0,0.0,0.0,1.0
979,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029028,DL DS-OCCASION,SS23,MIGHT,646NUDE,EID JEWELED HEEL SANDAL,465000.0,0.0,0.0,3.0
980,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029028,DL DS-OCCASION,SS23,MIGHT,646NUDE,EID JEWELED HEEL SANDAL,465000.0,0.0,0.0,3.0
981,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029628,DL DS-OCCASION,SS23,MIGHT,232PINK,EID JEWELED HEEL SANDAL,155000.0,0.0,0.0,1.0
982,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029628,DL DS-OCCASION,SS23,MIGHT,232PINK,EID JEWELED HEEL SANDAL,775000.0,0.0,0.0,5.0
983,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940080797,DL OC-HIGHFASHION,SS23,CANNES,596ROSE GOLD,EID LUREX OPEN COURT,1422000.0,105116.28,1.0,9.0
984,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940080797,DL OC-HIGHFASHION,SS23,CANNES,596ROSE GOLD,EID LUREX OPEN COURT,316000.0,0.0,0.0,2.0
985,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940080797,DL OC-HIGHFASHION,SS23,CANNES,310PEWTER,EID LUREX OPEN COURT,158000.0,0.0,0.0,1.0
986,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029690,DL OC-HIGHFASHION,SS23,CANNES,596ROSE GOLD,EID LUREX OPEN COURT,158000.0,0.0,0.0,1.0
987,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029690,DL OC-HIGHFASHION,SS23,CANNES,596ROSE GOLD,EID LUREX OPEN COURT,474000.0,0.0,0.0,3.0
988,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940080797,DL OC-HIGHFASHION,SS23,CANNES,310PEWTER,EID LUREX OPEN COURT,158000.0,0.0,0.0,1.0
989,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940080797,DL OC-HIGHFASHION,SS23,CANNES,596ROSE GOLD,EID LUREX OPEN COURT,790000.0,0.0,0.0,5.0
990,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940029690,DL OC-HIGHFASHION,SS23,CANNES,596ROSE GOLD,EID LUREX OPEN COURT,1422000.0,0.0,0.0,9.0
991,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940200737,DL OC-HIGHFASHION,SS23,CANNES,310PEWTER,EID LUREX OPEN COURT,1106000.0,0.0,0.0,7.0
992,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0087503940080797,DL OC-HIGHFASHION,SS23,CANNES,310PEWTER,EID LUREX OPEN COURT,790000.0,0.0,0.0,5.0
993,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940200737,DL OC-HIGHFASHION,SS23,CANNES,310PEWTER,EID LUREX OPEN COURT,790000.0,0.0,0.0,5.0
994,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940200737,DL OC-HIGHFASHION,SS23,CANNES,310PEWTER,EID LUREX OPEN COURT,158000.0,0.0,0.0,1.0
995,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940291625,DL OC-HIGHFASHION,SS23,CAPRI,383SILVER,EID PESPEX OC,1510000.0,0.0,0.0,10.0
996,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940200737,DL OC-HIGHFASHION,SS23,CAPRI,383SILVER,EID PESPEX OC,1661000.0,0.0,0.0,11.0
997,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940291625,DL OC-HIGHFASHION,SS23,CAPRI,383SILVER,EID PESPEX OC,1963000.0,0.0,0.0,13.0
998,SMARTMARTLTD,NIGERIA,30.0,DUNE LADIES,0088503940291625,DL OC-HIGHFASHION,SS23,CAPRI,383SILVER,EID PESPEX OC,604000.0,0.0,0.0,4.0
999,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0088503940200737,DL OC-HIGHFASHION,SS23,CAPRI,383SILVER,EID PESPEX OC,453000.0,0.0,0.0,3.0
1000,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0088503940200737,DL OC-HIGHFASHION,SS23,CAPRI,383SILVER,EID PESPEX OC,604000.0,0.0,0.0,4.0
1001,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003516,DL CS-HEELED,SS20,JUMPER,GOLD516,ELASTIC BLOCK HEEL SANDAL,0.0,0.0,0.0,0.0
1002,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003516,DL CS-HEELED,SS20,JUMPER,GOLD516,ELASTIC BLOCK HEEL SANDAL,0.0,0.0,0.0,0.0
1003,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003516,DL CS-HEELED,SS20,JUMPER,GOLD516,ELASTIC BLOCK HEEL SANDAL,0.0,0.0,0.0,0.0
1004,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003516,DL CS-HEELED,SS20,JUMPER,GOLD516,ELASTIC BLOCK HEEL SANDAL,0.0,0.0,0.0,0.0
1005,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003516,DL CS-HEELED,SS20,JUMPER,GOLD516,ELASTIC BLOCK HEEL SANDAL,0.0,0.0,0.0,0.0
1006,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003516,DL CS-HEELED,SS20,JUMPER,GOLD516,ELASTIC BLOCK HEEL SANDAL,0.0,0.0,0.0,0.0
1007,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003802,DL CS-HEELED,AW20,JUMPER,BLACK802,ELASTIC ISOBEL,0.0,0.0,0.0,0.0
1008,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003802,DL CS-HEELED,AW20,JUMPER,BLACK802,ELASTIC ISOBEL,0.0,0.0,0.0,0.0
1009,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003802,DL CS-HEELED,AW20,JUMPER,BLACK802,ELASTIC ISOBEL,0.0,0.0,0.0,0.0
1010,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003802,DL CS-HEELED,AW20,JUMPER,BLACK802,ELASTIC ISOBEL,0.0,0.0,0.0,0.0
1011,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0080509920003045,DL CS-HEELED,SS21,JUMPER,045BLACK-NUBUCK,ELASTIC TWO PART SAND,0.0,0.0,0.0,0.0
1012,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,CLARETTE,513IVORY-SATIN,EMBELLISHED ANKLE TIE,772000.0,0.0,0.0,4.0
1013,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,MARTINE,513IVORY-SATIN,EMBELLISHED ANKLE TIE,645000.0,0.0,0.0,3.0
1014,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,MARTINE,513IVORY-SATIN,EMBELLISHED ANKLE TIE,645000.0,0.0,0.0,3.0
1015,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,MARTINE,513IVORY-SATIN,EMBELLISHED ANKLE TIE,430000.0,0.0,0.0,2.0
1016,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1312500000000000,DL - BRIDAL,SS22,MARTINE,IVORY513,EMBELLISHED ANKLE TIE,0.0,0.0,0.0,0.0
1017,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,CLARETTE,513IVORY-SATIN,EMBELLISHED ANKLE TIE,965000.0,0.0,0.0,5.0
1018,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,CLARETTE,513IVORY-SATIN,EMBELLISHED ANKLE TIE,579000.0,0.0,0.0,3.0
1019,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1312500000000000,DL - BRIDAL,SS22,CLARETTE,IVORY513,EMBELLISHED ANKLE TIE,386000.0,0.0,0.0,2.0
1020,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,CLARETTE,513IVORY-SATIN,EMBELLISHED ANKLE TIE,386000.0,0.0,0.0,2.0
1021,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1312500000000000,DL - BRIDAL,AW22,MARTINE,513IVORY-SATIN,EMBELLISHED ANKLE TIE,860000.0,0.0,0.0,4.0
1022,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940098380,DL OC-OCCASION,SS22,CAMI,SILVER380,EMBELLISHED CUT OUT,0.0,0.0,0.0,0.0
1023,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940098011,DL OC-OCCASION,SS22,CAMI,BLACK011,EMBELLISHED CUT OUT,0.0,0.0,0.0,0.0
1024,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940098380,DL OC-OCCASION,SS22,CAMI,SILVER380,EMBELLISHED CUT OUT,110000.0,0.0,0.0,1.0
1025,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940098380,DL OC-OCCASION,SS22,CAMI,SILVER380,EMBELLISHED CUT OUT,0.0,0.0,0.0,0.0
1026,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940098380,DL OC-OCCASION,SS22,CAMI,SILVER380,EMBELLISHED CUT OUT,0.0,0.0,0.0,0.0
1027,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940098011,DL OC-OCCASION,SS22,CAMI,BLACK011,EMBELLISHED CUT OUT,0.0,0.0,0.0,0.0
1028,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940098011,DL OC-OCCASION,SS22,CAMI,BLACK011,EMBELLISHED CUT OUT,0.0,0.0,0.0,0.0
1029,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940098011,DL OC-OCCASION,SS22,CAMI,BLACK011,EMBELLISHED CUT OUT,0.0,0.0,0.0,0.0
1030,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES ACCESSORIES,0007503940032382,DA BA - BAG MATCHES,SS22,BLISSED,382SILVER,EMBELLISHED HARD CASE,0.0,0.0,0.0,0.0
1031,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2027500000000000,DL - SP - SLIP ONS,SS22,ENVY,027BLACK,EMBELLISHED KNITTED W,429000.0,0.0,0.0,3.0
1032,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2027500000000000,DL - SP - SLIP ONS,SS22,ENVY,027BLACK,EMBELLISHED KNITTED W,0.0,0.0,0.0,0.0
1033,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2027500000000000,DL - SP - SLIP ONS,SS22,ENVY,027BLACK,EMBELLISHED KNITTED W,143000.0,0.0,0.0,1.0
1034,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2027500000000000,DL - SP - SLIP ONS,SS22,ENVY,027BLACK,EMBELLISHED KNITTED W,143000.0,0.0,0.0,1.0
1035,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2027500000000000,DL - SP - SLIP ONS,SS22,ENVY,027BLACK,EMBELLISHED KNITTED W,286000.0,0.0,0.0,2.0
1036,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2027500000000000,DL - SP - SLIP ONS,SS22,ENVY,027BLACK,EMBELLISHED KNITTED W,0.0,0.0,0.0,0.0
1037,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0088503940350678,DL CS-FLAT,SS23,LUCKIE,380SILVER,EMBELLISHED PLAIT FLA,0.0,0.0,0.0,0.0
1038,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0088503940350448,DL CS-FLAT,SS23,LUCKIE,380SILVER,EMBELLISHED PLAIT FLA,804000.0,89302.33,1.0,6.0
1039,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0088503940350678,DL CS-FLAT,SS23,LUCKIE,380SILVER,EMBELLISHED PLAIT FLA,402000.0,0.0,0.0,3.0
1040,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0088503940350448,DL CS-FLAT,SS23,LUCKIE,380SILVER,EMBELLISHED PLAIT FLA,402000.0,0.0,0.0,3.0
1041,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0088503940350448,DL CS-FLAT,SS23,LUCKIE,380SILVER,EMBELLISHED PLAIT FLA,268000.0,0.0,0.0,2.0
1042,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0088503940350678,DL CS-FLAT,SS23,LUCKIE,380SILVER,EMBELLISHED PLAIT FLA,804000.0,0.0,0.0,6.0
1043,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2030000000000000,DL CS-WEDGE,SS23,KINGDOM,516GOLD,EMBELLISHED PLAIT WED,141000.0,0.0,0.0,1.0
1044,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2030000000000000,DL CS-WEDGE,SS23,KINGDOM,516GOLD,EMBELLISHED PLAIT WED,141000.0,0.0,0.0,1.0
1045,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2030000000000000,DL CS-WEDGE,SS23,KINGDOM,516GOLD,EMBELLISHED PLAIT WED,282000.0,0.0,0.0,2.0
1046,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,1430000000000000,DL CS-WEDGE,SS23,KINGDOM,516GOLD,EMBELLISHED PLAIT WED,141000.0,0.0,0.0,1.0
1047,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2030000000000000,DL CS-WEDGE,SS23,KINGDOM,516GOLD,EMBELLISHED PLAIT WED,0.0,0.0,0.0,0.0
1048,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2030000000000000,DL CS-WEDGE,SS23,KINGDOM,516GOLD,EMBELLISHED PLAIT WED,0.0,0.0,0.0,0.0
1049,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006028,DL DS-FLAT,AW21,NILAH,BLACK028,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1050,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006028,DL DS-FLAT,AW21,NILAH,BLACK028,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1051,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006028,DL DS-FLAT,AW21,NILAH,BLACK028,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1052,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006142,DL DS-FLAT,AW21,NILAH,NATURAL142,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1053,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006028,DL DS-FLAT,AW21,NILAH,BLACK028,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1054,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006142,DL DS-FLAT,AW21,NILAH,NATURAL142,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1055,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006142,DL DS-FLAT,AW21,NILAH,NATURAL142,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1056,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006142,DL DS-FLAT,AW21,NILAH,NATURAL142,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1057,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006028,DL DS-FLAT,AW21,NILAH,BLACK028,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1058,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006142,DL DS-FLAT,AW21,NILAH,NATURAL142,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1059,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006028,DL DS-FLAT,AW21,NILAH,BLACK028,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1060,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0086507520006142,DL DS-FLAT,AW21,NILAH,NATURAL142,EMBELLISHED RAFFIA MU,0.0,0.0,0.0,0.0
1061,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0088503940363380,DM FS - LFASH,SS23,STONEY,484BLACK,EMBOSSED DETAIL DERBY,524000.0,0.0,0.0,4.0
1062,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0088503940363028,DM FS - LFASH,SS23,STONEY,484BLACK,EMBOSSED DETAIL DERBY,1179000.0,0.0,0.0,9.0
1063,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0088503940363028,DM FS - LFASH,SS23,STONEY,511TAN,EMBOSSED DETAIL DERBY,655000.0,0.0,0.0,5.0
1064,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0088503940363028,DM FS - LFASH,SS23,STONEY,484BLACK,EMBOSSED DETAIL DERBY,786000.0,0.0,0.0,6.0
1065,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0088503940363028,DM FS - LFASH,SS23,STONEY,484BLACK,EMBOSSED DETAIL DERBY,262000.0,0.0,0.0,2.0
1066,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0088503940359638,DM FS - LFASH,SS23,STONEY,511TAN,EMBOSSED DETAIL DERBY,655000.0,0.0,0.0,5.0
1067,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0088503940363028,DM FS - LFASH,SS23,STONEY,511TAN,EMBOSSED DETAIL DERBY,1310000.0,0.0,0.0,10.0
1068,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0088503940363028,DM FS - LFASH,SS23,STONEY,511TAN,EMBOSSED DETAIL DERBY,1310000.0,0.0,0.0,10.0
1069,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172509,DM FS - LFASH,AW22,SELAH,509BROWN-LEATHER,EMBOSSED EXTENDED OXF,648000.0,0.0,0.0,4.0
1070,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172509,DM FS - LFASH,AW22,SELAH,509BROWN-LEATHER,EMBOSSED EXTENDED OXF,162000.0,0.0,0.0,1.0
1071,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172484,DM FS - LFASH,AW22,SELAH,484BLACK-LEATHER,EMBOSSED EXTENDED OXF,0.0,0.0,0.0,0.0
1072,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172484,DM FS - LFASH,AW22,SELAH,484BLACK-LEATHER,EMBOSSED EXTENDED OXF,162000.0,0.0,0.0,1.0
1073,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172509,DM FS - LFASH,AW22,SELAH,509BROWN-LEATHER,EMBOSSED EXTENDED OXF,486000.0,0.0,0.0,3.0
1074,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172484,DM FS - LFASH,AW22,SELAH,484BLACK-LEATHER,EMBOSSED EXTENDED OXF,0.0,0.0,0.0,0.0
1075,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172484,DM FS - LFASH,AW22,SELAH,484BLACK-LEATHER,EMBOSSED EXTENDED OXF,324000.0,0.0,0.0,2.0
1076,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172484,DM FS - LFASH,AW22,SELAH,484BLACK-LEATHER,EMBOSSED EXTENDED OXF,486000.0,0.0,0.0,3.0
1077,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172484,DM FS - LFASH,AW22,SELAH,484BLACK-LEATHER,EMBOSSED EXTENDED OXF,162000.0,0.0,0.0,1.0
1078,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172484,DM FS - LFASH,AW22,SELAH,484BLACK-LEATHER,EMBOSSED EXTENDED OXF,0.0,0.0,0.0,0.0
1079,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172509,DM FS - LFASH,AW22,SELAH,509BROWN-LEATHER,EMBOSSED EXTENDED OXF,972000.0,0.0,0.0,6.0
1080,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520172509,DM FS - LFASH,AW22,SELAH,509BROWN-LEATHER,EMBOSSED EXTENDED OXF,810000.0,0.0,0.0,5.0
1081,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0084503940169868,DL CO-OCCASION,AW22,BONUS,868BLACK,ENCRUSTED HEEL COURT,0.0,0.0,0.0,0.0
1082,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0084503940169868,DL CO-OCCASION,AW22,BONUS,868BLACK,ENCRUSTED HEEL COURT,0.0,0.0,0.0,0.0
1083,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0084503940169868,DL CO-OCCASION,AW22,BONUS,868BLACK,ENCRUSTED HEEL COURT,161000.0,0.0,0.0,1.0
1084,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0084503940169868,DL CO-OCCASION,AW22,BONUS,868BLACK,ENCRUSTED HEEL COURT,0.0,0.0,0.0,0.0
1085,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0084503940169868,DL CO-OCCASION,AW22,BONUS,868BLACK,ENCRUSTED HEEL COURT,161000.0,0.0,0.0,1.0
1086,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0084503940169868,DL CO-OCCASION,AW22,BONUS,868BLACK,ENCRUSTED HEEL COURT,0.0,0.0,0.0,0.0
1087,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940187181,DL OC-OCCASION,AW22,CRISTAL,181BLUE-SATIN,ENCURSTED MID HEEL SL,388000.0,0.0,0.0,2.0
1088,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940187868,DL OC-OCCASION,AW22,CRISTAL,868BLACK-SATIN,ENCURSTED MID HEEL SL,776000.0,0.0,0.0,4.0
1089,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940187868,DL OC-OCCASION,AW22,CRISTAL,868BLACK-SATIN,ENCURSTED MID HEEL SL,776000.0,0.0,0.0,4.0
1090,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940187868,DL OC-OCCASION,AW22,CRISTAL,868BLACK-SATIN,ENCURSTED MID HEEL SL,388000.0,0.0,0.0,2.0
1091,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940187181,DL OC-OCCASION,AW22,CRISTAL,181BLUE-SATIN,ENCURSTED MID HEEL SL,776000.0,0.0,0.0,4.0
1092,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0094503940224697,DL OC-OCCASION,SS23,CRISTAL,277GREEN,ENCURSTED MID HEEL SL,776000.0,0.0,0.0,4.0
